USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
72070,99999,BELLE ILE-LE TALUT,FR,,,47.3,-3.218,43,19310102,20250811
72100,99999,VANNES/SENE,FR,,LFRV,47.6,-2.717,3,19870601,20250824
72160,99999,CHEMOULIN,FR,,,47.233,-2.3,20,20010919,20250113
72170,99999,SAINT NAZAIRE MONTOIR,FR,,LFRZ,47.312,-2.149,4,19730101,20250824
72220,99999,NANTES ATLANTIQUE,FR,,LFRS,47.153,-1.611,27.4,19370601,20250824
72300,99999,BEAUCOUZE,FR,,LFRA,47.483,-0.6,50,19360616,20250113
72350,99999,LE MANS ARNAGE,FR,,LFRM,47.949,0.202,59.1,19730103,20250824
72400,99999,TOURS VAL DE LOIRE,FR,,LFOT,47.432,0.728,108.8,19310101,20250824
72450,99999,BLOIS LE BREUIL,FR,,LFOQ,47.678,1.209,121.3,20010919,20250113
72470,99999,ROMORANTIN/PRUNIERS,FR,,LFYR,47.317,1.683,86,19360701,20250824
72490,99999,ORLEANS BRICY,FR,,LFOJ,47.988,1.761,125.6,19360102,20250824
72550,99999,BOURGES,FR,,LFLD,47.058,2.37,161.2,19730101,20250113
72553,99999,DOLE TAVAUX,FR,,LFGJ,47.039,5.427,196.6,19980201,20250824
72554,99999,AVORD,FR,,LFOA,47.053,2.633,176.8,19980201,20250824
72570,99999,AVORD,FR,,,47.05,2.65,177,19310401,20250701
72600,99999,NEVERS FOURCHAMBAULT,FR,,LFQG,47.003,3.113,183.5,19730102,20250824
72660,99999,AUXERRE BRANCHES,FR,,LFLA,47.85,3.497,159.4,20050101,20250824
72800,99999,DIJON LONGVIC,FR,,LFSD,47.269,5.09,221.3,19310101,20250824
72830,99999,LANGRES,FR,,,47.85,5.333,467,19730101,20250414
72880,99999,BESANCON/THISE(AUT),FR,,LFSA,47.25,5.983,309,19730101,20250331
72920,99999,LUXEUIL SAINT SAUVEUR,FR,,LFSX,47.783,6.364,278.3,19410301,20250824
72960,99999,DORANS,FR,,,47.592,6.833,401,20100611,20250113
72990,99999,BALE MULHOUSE,FR,,LFSB,47.59,7.53,269.7,19730101,20250824
73000,99999,SAINT-SAUVEUR,FR,,,46.7,-2.333,32,19730101,20250603
73060,99999,LA ROCHE SUR YON LES AJONCS,FR,,LFRI,46.702,-1.379,91.1,19830405,20250824
73110,99999,POINTE DES BALEINES,FR,,,46.25,-1.567,10,19880111,20250113
73140,99999,CHASSIRON,FR,,,46.05,-1.417,22,19730101,20250124
73160,99999,LA ROCHELLE ILE DE RE,FR,,LFBH,46.179,-1.195,22.6,20040803,20250824
73170,99999,BISCAROSSE / PARENTIS,FR,,LFWC,44.433,-1.25,39,20040803,20250824
73175,99999,ALBERT BRAY,FR,,LFAQ,49.972,2.698,110.9,20070822,20250824
73300,99999,SOUCHE / NIORT MARAIS POITEVIN,FR,,LFBN,46.311,-0.402,61.9,19860101,20250310
73350,99999,POITIERS BIARD,FR,,LFBI,46.588,0.307,128.9,19360615,20250824
73540,34048,DEOLS,FR,,LFLX,46.862,1.731,161.2,19360102,20250824
73610,99999,GUERET ST LAURENT,FR,,,46.183,1.95,366,20120103,20250425
73740,99999,VICHY CHARMEIL,FR,,LFLV,46.17,3.404,249,19730101,20250824
73790,99999,SAINT YAN,FR,,LFLN,46.413,4.013,242.6,19730103,20250824
73850,99999,MACON CHARNAY,FR,,LFLM,46.295,4.796,221.9,19730101,20250430
73860,99999,DOLE-TAVAUX,FR,,,47.033,5.417,195,20010919,20250113
73865,99999,CHALON CHAMPFORGEUIL,FR,,LFLH,46.826,4.818,189.9,19840911,20250602
73901,99999,ANGERS MARCE,FR,,LFJR,47.56,-0.312,59.1,20040510,20250824
74120,99999,COGNAC CHATEAUBERNARD,FR,,LFBG,45.658,-0.318,31.1,19730101,20250824
74200,99999,CHAMPNIERS,FR,,LFBU,45.717,0.217,133,19310402,20250824
74280,99999,PERIGUEUX BASSILLAC,FR,,LFBX,45.198,0.816,100,19730101,20250823
74340,99999,LIMOGES BELLEGARDE,FR,,LFBL,45.863,1.179,396.2,19730101,20250824
74380,99999,LA ROCHE,FR,,LFBV,45.151,1.469,115.5,19871001,20250626
74600,99999,CLERMONT FERRAND AUVERGNE,FR,,LFLC,45.787,3.169,332.2,19310102,20250824
74701,99999,LA FLEGERE,FR,,,45.963,6.889,1850,20171209,20250411
74710,99999,LE PUY LOUDES,FR,,LFHP,45.081,3.763,832.4,19831201,20250824
74750,99999,BOUTHEON / SAINT ETIENNE LOIRE,FR,,LFMH,45.541,4.296,403.9,19730101,20250824
74760,99999,AVIGNON CAUMONT,FR,,LFMV,43.907,4.902,37.8,20040831,20250824
74765,99999,PONTOISE CORMEILLES EN VEXIN,FR,,LFPT,49.097,2.041,99.1,20081022,20250824
74770,99999,LES SAUVAGES,FR,,,45.933,4.383,720,19730101,20250113
74800,99999,LYON BRON,FR,,LFLY,45.727,4.944,200.9,19730101,20250824
74810,99999,LYON SAINT EXUPERY,FR,,LFLL,45.726,5.091,250.2,19310103,20250824
74820,99999,AMBERIEU,FR,,LFXA,45.987,5.328,250.9,19801029,20250310
74860,99999,SAINT GEOIRS / GRENOBLE ALPES ISERE,FR,,LFLS,45.363,5.329,396.8,19730101,20250824
74870,99999,GRENONBLE LVD,FR,,,45.22,5.85,220,20050201,20250113
74900,99999,ANNECY MEYTHET,FR,,LFLP,45.929,6.099,463.6,20070226,20250824
74910,99999,CHAMBERY AIX LES BAINS,FR,,LFLB,45.638,5.88,237.4,19730101,20250824
74970,99999,BOURG ST-MAURICE,FR,,,45.617,6.767,868,19730101,20250221
74990,99999,CHAMONIX-OBS,FR,,,45.918,6.866,1025,20100612,20250818
75000,99999,CAP FERRET,FR,,,44.633,-1.25,10,19730101,20250113
75020,99999,CAZAUX,FR,,LFBC,44.533,-1.125,25.6,19360706,20250824
75030,99999,BISCAROSSE/PARENTIS,FR,,LFBS,44.433,-1.25,39,19740301,20250824
75100,99999,BORDEAUX MERIGNAC,FR,,LFBD,44.828,-0.716,49.4,19310101,20250824
75240,99999,AGEN LA GARENNE,FR,,LFBA,44.175,0.591,62.2,19730101,20250824
75300,99999,ROUMANIERE / BERGERAC DORDOGNE PERIGORD,FR,,LFBE,44.825,0.519,52.1,19880502,20250824
75350,99999,GOURDON,FR,,,44.75,1.4,261,19730101,20250602
75400,99999,MONTAUBAN,FR,,LFDB,44.026,1.378,107,20010919,20250115
75490,99999,AURILLAC,FR,,LFLW,44.891,2.422,638.9,19790215,20250824
75520,99999,MARCILLAC / RODEZ AVEYRON,FR,,LFCR,44.408,2.483,582.2,19740318,20250824
75540,99999,MENDE,FR,,,44.533,3.45,716,19850301,20250208
75580,99999,MILLAU,FR,,,44.117,3.017,720,19360618,20250813
75600,99999,MONT AIGOUAL,FR,,,44.117,3.583,1565,19360107,20250121
75630,99999,AVIGNON,FR,,,43.9,4.9,48,20050201,20250611
75700,99999,LANAS SYN,FR,,,44.533,4.367,280,19880301,20250712
75770,99999,MONTELIMAR/ANCONE,FR,,LFLQ,44.583,4.733,74,19310401,20250731
75790,99999,ORANGE CARITAT,FR,,LFMO,44.14,4.867,60,19730101,20250824
75795,99999,VALENCE CHABEUIL,FR,,LFLU,44.922,4.97,160,20140901,20250824
75860,99999,CARPENTRAS,FR,,,44.083,5.05,105,19760309,20250708
75880,99999,ST-AUBAN-SUR-DURANC,FR,,LFMX,44.067,6,461,19730101,20250113
75890,99999,ST CHRISTOPHE,FR,,,44.947,6.188,1570,19360702,20240614
75900,99999,LES PORTES EN VALGAUDEMAR,FR,,,44.81,6.195,1270,20060109,20250729
75910,99999,EMBRUN,FR,,,44.567,6.5,876,19730101,20250807
75930,99999,BRIANCON,FR,,,44.917,6.65,1336,19340801,20240924
76000,99999,SOCOA,FR,,,43.4,-1.683,25,19840616,20250801
76020,99999,ANGLET / BIARRITZ PAYS BASQUE,FR,,LFBZ,43.468,-1.523,74.7,19290801,20250824
76030,99999,DAX SEYRESSE,FR,,LFBY,43.683,-1.067,33,19730101,20250824
76070,99999,MONT DE MARSAN,FR,,LFBM,43.912,-0.508,61.9,19310401,20250824
76100,99999,PAU PYRENEES,FR,,LFBP,43.38,-0.419,187.8,19360615,20250824
76210,99999,TARBES LOURDES PYRENEES,FR,,LFBT,43.179,-0.006,384,19730101,20250824
76220,99999,LAMOTHE / AUCH GERS,FR,,LFDH,43.688,0.602,125.3,19841201,20250716
76270,99999,SAINT GIRONS ANTICHAN,FR,,LFCG,43.008,1.103,417,19730101,20250617
76280,99999,MURET-LHERM,FR,,,43.45,1.25,189,20100611,20250113
76293,99999,MURET LHERM,FR,,LFBR,43.449,1.263,189.6,20100611,20250824
76300,99999,TOULOUSE BLAGNAC,FR,,LFBO,43.629,1.364,152.1,19730101,20250824
76310,99999,TOULOUSE FRANCAZAL,FR,,LFBF,43.546,1.368,163.1,19310101,20250824
76320,99999,ALBI LE SEQUESTRE,FR,,LFCI,43.914,2.113,171.9,19890101,20250711
76350,99999,CARCASSONNE SALVAZA,FR,,LFMK,43.216,2.306,132,19730101,20250824
76380,99999,BEZIERS VIAS,FR,,,43.317,3.35,16,20050201,20250522
76410,99999,SETE,FR,,,43.4,3.7,81,19360615,20250704
76415,99999,BEZIERS VIAS,FR,,LFMU,43.324,3.354,17.1,19750717,20250824
76430,99999,MONTPELLIER MEDITERRANEE,FR,,LFMT,43.576,3.963,5.2,19730101,20250824
76450,99999,NIMES/COURBESSAC,FR,,LFME,43.867,4.4,62,19360615,20250113
76460,99999,NIMES GARONS,FR,,LFTW,43.757,4.416,94.2,19730101,20250824
76470,99999,ISTRES LE TUBE,FR,,LFMI,43.523,4.924,25,19360702,20250824
76480,99999,SALON DE PROVENCE,FR,,LFMY,43.606,5.109,59.4,19730202,20250824
76500,99999,MARSEILLE PROVENCE,FR,,LFML,43.436,5.214,22.6,19310101,20250824
76510,99999,L'ESPIGUETTE,FR,,,44.222,4.345,318,19841201,20250113
76530,99999,CAP COURONNE,FR,,,43.333,5.05,27,19750715,20250113
76560,99999,BEC DE LAIGLE,FR,,,43.183,5.583,315,19760309,20250113
76610,99999,CAP CEPET,FR,,,43.083,5.933,134,19760302,20250113
76660,99999,LEUCATE,FR,,,42.917,3.067,50,20010919,20250812
76670,99999,HYERES LE PALYVESTRE,FR,,LFTH,43.097,6.146,2.1,19730101,20250824
76700,99999,PORQUEROLLES,FR,,,43,6.233,147,19730101,20240814
76750,99999,LE LUC LE CANNET,FR,,LFMC,43.385,6.387,80.8,19760309,20250824
76770,99999,CAPE CAMARAT,FR,,,43.2,6.683,112,19750715,20250113
76780,99999,TOULON/ILE DU LEVAN,FR,,,43.033,6.467,131,19760309,20250113
76810,99999,LE DRAMONT,FR,,,43.417,6.85,126,20090801,20250113
76840,99999,CANNES MANDELIEU,FR,,LFMD,43.542,6.953,4,19810203,20250824
76880,99999,LA GAROUPE,FR,,,43.567,7.133,82,19750916,20250113
76900,99999,NICE COTE D AZUR,FR,,LFMN,43.658,7.216,3.7,19451001,20250824
76950,99999,CAP FERRAT,FR,,,43.683,7.333,144,19730101,20240905
77470,99999,PERPIGNAN RIVESALTES,FR,,LFMP,42.74,2.871,43.9,19290801,20250824
77490,99999,CAP BEAR,FR,,,42.517,3.133,86,19730102,20250712
77520,99999,LA PARATA,FR,,,41.917,8.617,40,19360617,20250113
77530,99999,ILE ROUSSE,FR,,,42.633,8.917,153,19881001,20250822
77540,99999,CALVI SAINTE CATHERINE,FR,,LFKC,42.531,8.793,63.7,19730101,20250824
77610,99999,CAMPO DELL ORO / AJACCIO NAPOLEON BONAPARTE,FR,,LFKJ,41.924,8.803,5.5,19360616,20250824
77650,99999,SOLENZARA,FR,,LFKS,41.924,9.406,8.5,19730101,20250824
77680,99999,LA CHIAPPA,FR,,,41.6,9.367,68,19360615,20250113
77700,99999,CAP PERTUSATO,FR,,,41.367,9.167,116,19360703,20250221
77750,99999,ALISTRO,FR,,,42.267,9.533,74,20010919,20250729
77800,99999,FIGARI SUD CORSE,FR,,LFKF,41.501,9.098,26.5,19800401,20250824
77850,99999,CAP CORSE,FR,,,43,9.367,113,19360615,20250107
77900,99999,BASTIA PORETTA,FR,,LFKB,42.553,9.484,7.9,19450518,20250824
77910,99999,CAPE SAGRO,FR,,,42.8,9.483,120,19431204,20250113
78760,99999,LE GRAND BORNAND,FR,,,45.972,6.454,1270,20090901,20250401
80001,99999,MADEIRA,PT,,LPMA,32.698,-16.774,58.5,20040510,20250824
80010,99999,LA CORUNA,ES,,,43.367,-8.417,67,19310101,20250824
80020,99999,A CORUNA,ES,,LECO,43.302,-8.377,98.5,19741001,20250824
80050,99999,EL FERROL,ES,,,43.483,-8.233,9,19730101,20250818
80080,99999,LUGO/ROZAS,ES,,,43.117,-7.45,446,19730101,20250824
80110,99999,ASTURIAS,ES,,LEAS,43.564,-6.035,126.8,19730101,20250824
80140,99999,GIJON-MUSEL,ES,,,43.567,-5.7,6,19730101,20231002
80141,99999,CIUDAD REAL,ES,,LEAO,38.983,-3.917,629,20040510,20250824
80142,99999,BARDENAS REALES,ES,,LEBR,42.2,-1.45,295,20040510,20250824
80143,99999,VALENCIA,ES,,LEBT,39.583,-0.45,50,20040510,20250824
80144,99999,ARMILLA,ES,,LEGA,37.133,-3.636,700.1,20040525,20250822
80150,99999,OVIEDO,ES,,,43.35,-5.867,339,19730313,20250821
80210,99999,SANTANDER,ES,,LEXJ,43.427,-3.82,4.9,19730101,20250824
80230,99999,SANTANDER,ES,,,43.483,-3.8,59,19730101,20250824
80250,99999,BILBAO,ES,,LEBB,43.301,-2.911,42.1,19730101,20250824
80270,99999,SAN SEBASTIAN/IGUELDO,ES,,,43.3,-2.033,259,19730101,20250824
80290,99999,SAN SEBASTIAN,ES,,LESO,43.357,-1.791,4.6,19730101,20250824
80420,99999,SANTIAGO,ES,,LEST,42.896,-8.415,369.7,19730101,20250824
80440,99999,PONTEVEDRA,ES,,,42.433,-8.617,108,19730101,20250824
80450,99999,VIGO,ES,,LEVX,42.232,-8.627,260.6,19730101,20250824
80480,99999,ORENSE,ES,,,42.333,-7.867,147,19730101,20250824
80530,99999,PONFERRADA,ES,,,42.567,-6.6,550,19730102,20250824
80550,99999,LEON,ES,,LELN,42.589,-5.656,916.2,19730101,20250824
80720,99999,PALENCIA-AUTILLA PINO,ES,,,42,-4.6,860,20170712,20250824
80750,99999,BURGOS,ES,,LEBG,42.358,-3.621,897.6,19730101,20250824
80800,99999,VITORIA,ES,,LEVT,42.883,-2.724,512.7,19730101,20250824
80840,99999,LOGRONO/AGONCILLO,ES,,LELO,42.45,-2.333,363,19730101,20250824
80850,99999,PAMPLONA,ES,,LEPP,42.77,-1.646,458.4,19730313,20250824
80870,99999,BARDENAS REALES,ES,,,42.2,-1.45,295,19700119,20250820
80910,99999,JACA,ES,,,42.567,-3.133,828,19830613,20250824
80940,99999,HUESCA-PIRINEOS,ES,,LEHC,42.083,-0.333,554,19730102,20250824
80960,99999,CANDANCHU,ES,,,42.783,-0.533,1608,19730105,20250801
81120,99999,TALAR,ES,,,42.2,0.867,800,19840503,20250824
81170,99999,LA MOLINA,ES,,,42.333,1.933,1702,19730103,20250808
81300,99999,ZAMORA,ES,,,41.517,-5.733,667,19730101,20250824
81400,99999,VALLADOLID,ES,,LEVD,41.706,-4.852,845.8,19730101,20250824
81410,99999,VALLADOLID,ES,,,41.633,-4.75,735,19730101,20250824
81480,99999,SORIA,ES,,,41.783,-2.483,1082,19730101,20250824
81570,99999,DAROCA I,ES,,,41.117,-1.417,779,19730101,20250610
81600,99999,ZARAGOZA AB,ES,,LEZG,41.666,-1.042,263,19730101,20250824
81710,99999,LERIDA,ES,,,41.633,0.6,199,19730101,20250824
81750,99999,REUS,ES,,LERS,41.147,1.167,71.3,19730101,20250824
81763,99999,SABADELL,ES,,LELL,41.517,2.1,250,20000830,20250824
81800,99999,BARCELONA CITY,ES,,,41.417,2.133,176,19730101,20250605
81810,99999,BARCELONA,ES,,LEBL,41.297,2.078,3.7,19730101,20250824
81840,99999,GIRONA,ES,,LEGE,41.901,2.761,142.6,19731129,20250824
81860,99999,SAN LORENZO,ES,,,41.633,2.017,1092,19731108,20250824
82010,99999,SALAMANCA,ES,,,40.95,-5.65,787,19751105,20250810
82020,99999,SALAMANCA,ES,,LESA,40.952,-5.502,791,19730101,20250824
82100,99999,AVILA,ES,,,40.667,-4.683,1132,19730101,20250708
82130,99999,SEGOVIA,ES,,,40.95,-4.133,1005,19730101,20250813
82150,99999,NAVACERRADA PUERTO,ES,,,40.8,-4.017,1888,19730101,20250824
82190,99999,MADRI-COLMENAR,ES,,LECV,40.65,-3.733,-999.9,19970506,20250824
82200,99999,MADRID/C. UNIVERSITARIA,ES,,,40.45,-3.717,669,19791201,20250605
82210,99999,ADOLFO SUAREZ MADRID BARAJAS,ES,,LEMD,40.494,-3.567,609.6,19310102,20250824
82211,99999,MADRID WEATHER CENTER,ES,,LEMM,40.483,-3.583,633,20041209,20220316
82220,99999,MADRID RETIRO,ES,,,40.417,-3.683,667,19990412,20250605
82230,99999,CUATRO VIENTOS,ES,,LEVS,40.371,-3.785,691,19730719,20250824
82240,99999,GETAFE,ES,,LEGT,40.294,-3.724,618.4,19730101,20250824
82260,99999,GUADALAJARA,ES,,,40.667,-3.167,640,19730101,20250824
82270,99999,TORREJON,ES,,LETO,40.497,-3.446,617.5,19571001,20250824
82280,99999,TORREJON DE VELASCO,ES,,,40.183,-3.717,707,20240830,20240830
82310,99999,CUENCA,ES,,,40.067,-2.133,946,19730101,20250824
82320,99999,MOLINA DE ARAGON,ES,,,40.85,-1.883,1063,19730102,20250824
82330,99999,CALAMOCHA,ES,,LECH,40.933,-1.3,889,19730101,20250816
82350,99999,TERUEL,ES,,,40.35,-1.117,902,19730101,20250724
82380,99999,TORTOSA,ES,,,40.817,0.5,50,19730101,20250824
82610,99999,CACERES,ES,,,39.467,-6.333,405,19730101,20250824
82720,99999,TOLEDO,ES,,,39.883,-4.05,516,19730101,20250816
82800,99999,ALBACETE,ES,,LEAB,38.949,-1.864,701.6,19730101,20250824
82840,99999,VALENCIA,ES,,LEVC,39.489,-0.482,68.6,19730101,20250824
82850,99999,VALENCIA VIVEROS,ES,,,39.483,-0.383,11,19730101,20250605
82860,99999,CASTELLON-ALMAZORA,ES,,,39.95,-0.067,43.5,19730101,20250824
82900,99999,ALCIRA/ALZIRA,ES,,,39.15,-0.433,20,19730102,20250814
83010,99999,PALMA DE MALLORCA CMT,ES,,,39.55,2.633,6,19800418,20250815
83020,99999,MALLORCA-SON BONET,ES,,,39.6,2.7,41,20210712,20250824
83030,99999,ALFABIA MTN RANGE,ES,,,39.733,2.717,1015,19730101,20250819
83060,99999,PALMA DE MALLORCA,ES,,LEPA,39.55,2.733,8,19730101,20250824
83080,99999,LLUCMATOR,ES,,,39.383,2.783,113,20240903,20240903
83140,99999,MENORCA,ES,,LEMH,39.863,4.219,90.8,19310103,20250824
83300,99999,TALAVERA LA REAL / BADAJOZ,ES,,LEBZ,38.891,-6.821,185.6,19730101,20250824
83350,99999,HINOJOSA DEL DUQUE,ES,,LEHI,38.517,-5.117,540,19730101,20250629
83480,99999,CIUDAD REAL,ES,,LERL,38.983,-3.917,629,19730101,20250824
83590,99999,ALICANTE,ES,,,38.367,-0.5,82,19730101,20250824
83600,99999,ALICANTE,ES,,LEAL,38.282,-0.558,43.3,19730101,20250824
83650,99999,DENIA,ES,,,38.833,0.117,15,19730102,20250821
83730,99999,IBIZA,ES,,LEIB,38.873,1.373,6.1,19730101,20250824
83830,99999,HUELVA,ES,,,37.283,-6.917,20,19730101,20250824
83905,99999,SEVILLA HELIPORT,ES,,LEEC,37.317,-6,5,20070629,20250822
83910,99999,SEVILLA,ES,,LEZL,37.418,-5.893,33.8,19730101,20250824
83970,99999,MORON AB,ES,,LEMO,37.175,-5.616,86.9,19580102,20250824
84100,99999,CORDOBA,ES,,LEBA,37.842,-4.849,90.5,19730101,20250824
84170,99999,JAEN,ES,,,37.783,-3.817,580,19730201,20250605
84190,99999,GRANADA,ES,,LEGR,37.189,-3.777,566.9,19730101,20250824
84200,99999,GRANADA / ARMILLA,ES,,,37.133,-3.617,717,19730101,20250824
84290,99999,ALCANTARILLA,ES,,LERI,37.951,-1.23,76.2,19730101,20250824
84300,99999,MURCIA,ES,,,38,-1.167,62,19730101,20250824
84330,99999,MURCIA SAN JAVIER,ES,,LELC,37.775,-0.812,3.4,19730101,20250824
84490,13025,ROTA NAVAL AIR STATION,ES,,LERT,36.65,-6.35,25.6,19730101,20250824
84510,99999,JEREZ,ES,,LEJR,36.745,-6.06,28.3,19730101,20250824
84515,99999,LLEIDA-ALGUAIRE AIRPORT,ES,,LEDA,41.728,0.536,350,20100114,20250824
84520,99999,CADIZ OBS,ES,,,36.5,-6.25,9,19730101,20250818
84530,99999,SAN FERNANDO,ES,,,36.467,-6.2,30,19310103,20250605
84580,99999,TARIFA,ES,,,36,-5.6,25,19730101,20250713
84820,99999,MALAGA,ES,,LEMG,36.675,-4.499,15.8,19730101,20250824
84870,99999,ALMERIA,ES,,LEAM,36.844,-2.37,21.3,19310102,20250824
84880,99999,ALMERIA,ES,,,36.833,-2.467,7,20020109,20250824
84890,99999,NIJAR,ES,,,36.833,-2.083,486,20040817,20220704
84950,99999,GIBRALTAR,GI,,LXGB,36.151,-5.35,4.6,19580101,20250824
85010,99999,FLORES,PT,,LPFL,39.455,-31.131,34.1,19781201,20250824
85020,99999,CORVO ISLAND AZORES,PT,,LPCR,39.67,-31.12,26,20031023,20250630
85050,99999,HORTA,PT,,LPHR,38.52,-28.716,36,19760201,20250824
85060,99999,HORTA (ACORES),PT,,,38.517,-28.633,62,19310101,20250808
85070,99999,GRACIOSA AERODROME,PT,,,39.1,-28.033,26.2,20180205,20220929
85090,99999,LAJES,PT,,LPLA,38.762,-27.091,54.9,19470101,20250824
85095,99999,SAO JORGE,PT,,LPSJ,38.666,-28.176,94.8,20061010,20250818
85110,99999,ANGRA DO HEROISMO (ACORES),PT,,,38.667,-27.217,76,19971201,20250816
85120,99999,PONTA DELGADA,PT,,LPPD,37.741,-25.698,78.9,19310103,20250824
85125,99999,PICO,PT,,LPPI,38.554,-28.441,33.2,20050628,20250712
85130,99999,PONTA DELGADA/OBS. (ACORES),PT,,,37.75,-25.667,36,20020416,20250805
85150,99999,SANTA MARIA,PT,,LPAZ,36.971,-25.171,93.9,19440807,20250824
85155,99999,GRACIOSA,PT,,LPGR,39.092,-28.03,26.2,20050719,20250816
85210,99999,FUNCHAL/S.CATARINA,PT,,LPFU,32.683,-16.767,58,19480111,20250824
85220,99999,FUNCHAL,PT,,,32.633,-16.9,56,19310101,20250824
85240,99999,PORTO SANTO,PT,,LPPS,33.073,-16.35,103.9,19480113,20250824
85300,99999,CABO CARVOEIRO,PT,,,39.35,-9.4,34,19480111,20210821
85310,99999,CABO CARVOEIRO,PT,,,39.35,-9.4,34,20070822,20250814
85320,99999,SINTRA,PT,,LPST,38.831,-9.34,134.1,19901001,20250822
85330,99999,SAGRES,PT,,,37,-8.95,26,20010705,20250722
85340,99999,MONTIJO,PT,,LPMT,38.704,-9.036,14,19830503,20250824
85350,99999,LISBOA/GEOF,PT,,,38.717,-9.15,95,19901101,20250812
85360,99999,LISBOA,PT,,LPPT,38.781,-9.136,114,19310103,20250824
85370,99999,ALVERCA,PT,,LPAR,38.883,-9.03,3.4,19990104,20250822
85400,99999,MONTE REAL,PT,,LPMR,39.831,-8.887,57,19901006,20250824
85410,99999,SINES/MONTES CHAOS,PT,,,37.95,-8.867,103,19890422,20250715
85440,99999,OVAR/MACEDA,PT,,,40.917,-8.633,22,19901101,20250824
85450,99999,PORTO,PT,,LPPR,41.248,-8.681,69.5,19310103,20250824
85460,99999,PORTO/SERRA DO PILAR,PT,,,41.133,-8.6,100,19901006,20250810
85480,99999,COIMBRA/CERNACHE,PT,,,40.15,-8.467,179,19960801,20220511
85490,99999,COIMBRA,PT,,,40.2,-8.417,140,19480111,20230807
85510,99999,VIANA DO CASTELO-CHAPE,PT,,,41.633,-8.8,48,20061010,20250728
85540,99999,FARO,PT,,LPFR,37.014,-7.966,7.3,19480111,20250824
85580,99999,EVORA/C. COORD,PT,,,38.533,-7.9,246,19950701,20250724
85581,99999,OVAR,PT,,LPOV,40.916,-8.646,17.1,20040525,20250824
85600,99999,VISEU,PT,,,40.717,-7.883,644,19971201,20250821
85610,99999,BEJA/B. AEREA,PT,,,38.067,-7.917,203,19971201,20250824
85620,99999,BEJA,PT,,LPBJ,38.079,-7.932,193.9,19480808,20250824
85670,99999,VILA REAL,PT,,LPVR,41.274,-7.72,550.2,19920501,20250720
85680,99999,PENHAS DOURADAS,PT,,,40.417,-7.55,1388,19480113,20250810
85700,99999,CASTELO BRANCO,PT,,,39.833,-7.483,384,19860604,20250811
85710,99999,PORTALEGRE,PT,,,39.283,-7.417,590,19480112,20241009
85750,99999,BRAGANCA,PT,,LPBG,41.86,-6.706,690.4,19480112,20250807
85790,99999,LISBOA/GAGO COUTINHO,PT,,,38.767,-9.133,105,19840502,20250429
85830,99999,MINDELO,CV,,,16.833,-25.05,20,19310103,20250824
85890,99999,PRAIA,CV,,,14.933,-23.483,95,19330309,20250824
85940,99999,AMILCAR CABRAL INTL,CV,,GVAC,16.741,-22.949,53.9,19480304,20250824
85944,99999,BOA VISTA RABIL,CV,,GVBA,16.137,-22.889,21,20080902,20250824
85945,99999,SAO PEDRO,CV,,GVSV,16.834,-25.057,20.1,20071004,20250824
89110,99999,ARAGUES DEL PUERTO- LIZARRA,ES,,,42.767,-0.633,1540,20191211,20250824
89120,99999,ISABA EL FERIAL,ES,,,42.95,-0.8,1591,20151207,20250409
89130,99999,ANSO REFUGIO DE LINZA,ES,,,42.9,-0.8,1340,20191211,20250824
89140,99999,CANDANCHU  'ETUKSA',ES,,,42.783,-0.533,1560,20031016,20250331
89160,99999,ASTUN  'ESQUI 1730',ES,,,42.817,-0.5,1730,20191219,20250730
89170,99999,SALLENT DE GALLEGO   'FURCO',ES,,,42.767,-0.383,1855,20060201,20250420
89180,99999,SALLENT DE GALLEGO   'FORMIGAL',ES,,,42.767,-0.367,1500,20191212,20240730
89200,99999,SALLENT DE GALLEGO   'RESPOMUSO',ES,,,42.817,-0.3,2145,20051101,20250824
89220,99999,PANTICOSA  'REFUGIO CASA PIEDRA',ES,,,42.767,-0.233,1645,20050111,20250824
89240,99999,PANTICOSA PETROSOS,ES,,,42.704,-0.275,1850,20191211,20250819
89250,99999,ERISTE REFUGIO ANGEL ORUS,ES,,,42.633,0.45,2115,20191211,20250824
89260,99999,FANLO  'REFUGIO DE GORIZ',ES,,,42.667,0.017,2195,20191211,20250824
89270,99999,BIELSA REFUGIO DE PINETA,ES,,,42.667,0.1,1240,20191211,20250824
89280,99999,BENASQUE  'REFUGIO DE ESTOS',ES,,,42.683,0.483,1890,20191211,20250824
89300,99999,CERLER ESQUI COTA 2000,ES,,,42.567,0.55,2020,20191212,20250201
89360,99999,CAP DE VAQUEIRA,ES,,,42.7,0.967,2467,20210527,20250812
89380,99999,PORT AINE L'ORRI,ES,,,42.417,1.217,2410,20210527,20250822
89400,99999,CAP DE RAC,ES,,,42.433,1.667,1940,20210527,20250806
89580,99999,CAMARENA DE LA SIERRA,ES,,,40.117,-1.033,1520,20191212,20201021
89600,99999,VALDELINARES  'ESQUI',ES,,,40.383,-0.633,1955,20031222,20250822
100001,99999,NIEDERRHEIN,GM,,EDLV,51.602,6.142,32.3,20050101,20250824
100180,99999,WESTERLAND SYLT,GM,,EDXW,54.913,8.34,15.5,19890318,20250824
100330,99999,MEIERWIK,GM,,ETGG,54.833,9.5,33,19360101,20250824
